LED Status,Date,Time,Type,F1 (415nm),F2 (445nm),F3 (480nm),F4 (515nm),F5 (555nm),F6 (590nm),F7 (630nm),F8 (680nm),Clear (),NIR (),Type,F1 415nm,F2 445nm,F3 480nm,F4 515nm,F5 555nm,F6 590nm,F7 630nm,F8 680nm,Clear,NIR,
LED ON,2023/7/19 (Wednesday) ,13:24:45,BASIC COUNTS,0.36,0.53,0.73,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26144,38372,52777,65377,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:24:47,BASIC COUNTS,0.36,0.53,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26201,38448,52854,65458,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:24:48,BASIC COUNTS,0.36,0.53,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26221,38455,52873,65455,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:24:50,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26250,38524,52977,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:24:51,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26309,38614,53067,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:24:53,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26294,38597,53042,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:24:55,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26290,38597,53020,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:24:56,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26247,38513,52925,65488,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:24:58,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26262,38537,52954,65504,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:00,BASIC COUNTS,0.36,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26203,38458,52874,65406,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:01,BASIC COUNTS,0.36,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26235,38508,52924,65467,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:03,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26263,38548,52963,65491,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:05,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26239,38515,52936,65464,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:06,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26293,38580,53006,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:08,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26321,38626,53100,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:10,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26380,38709,53196,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:11,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26442,38825,53329,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:13,BASIC COUNTS,0.37,0.54,0.74,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,26522,38936,53524,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:15,BASIC COUNTS,0.34,0.5,0.68,0.84,0.86,0.91,0.91,0.91,0.91,0.91,RAW VALUES,24356,35776,49018,60398,61769,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:16,BASIC COUNTS,0.17,0.25,0.33,0.38,0.39,0.41,0.51,0.48,0.91,0.4,RAW VALUES,12081,17736,23481,27569,27902,29200,36812,34555,65535,28566,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:18,BASIC COUNTS,0.18,0.27,0.35,0.42,0.48,0.51,0.65,0.62,0.91,0.56,RAW VALUES,12975,19058,25346,29922,34155,36504,46892,44905,65535,40369,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:19,BASIC COUNTS,0.23,0.34,0.46,0.55,0.55,0.59,0.77,0.75,0.91,0.71,RAW VALUES,16663,24475,32995,39736,39401,42668,55456,53830,65535,51361,LED OFF
LED ON,2023/7/19 (Wednesday) ,13:25:21,BASIC COUNTS,0.23,0.33,0.45,0.54,0.65,0.71,0.91,0.91,0.91,0.91,RAW VALUES,16384,24073,32480,39105,46655,51261,65535,65535,65535,65535,LED OFF
