LED Status,Date,Time,Type,F1 (415nm),F2 (445nm),F3 (480nm),F4 (515nm),F5 (555nm),F6 (590nm),F7 (630nm),F8 (680nm),Clear (),NIR (),Type,F1 415nm,F2 445nm,F3 480nm,F4 515nm,F5 555nm,F6 590nm,F7 630nm,F8 680nm,Clear,NIR,
LED ON,2023/7/20 (Thursday) ,14:04:17,BASIC COUNTS,0.41,0.6,0.83,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29247,43085,59917,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:19,BASIC COUNTS,0.41,0.6,0.83,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29267,43134,59961,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:20,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29330,43189,60078,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:22,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29350,43254,60121,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:24,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29428,43316,60245,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:25,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29369,43278,60152,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:27,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29403,43327,60210,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:28,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29422,43352,60253,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:30,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29419,43351,60253,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:32,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29447,43350,60279,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:33,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29500,43454,60418,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:35,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29464,43422,60361,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:37,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29442,43392,60298,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:38,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29509,43473,60445,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:40,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29510,43492,60437,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:42,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29513,43503,60438,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:43,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29525,43514,60476,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:45,BASIC COUNTS,0.41,0.6,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29520,43483,60448,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:47,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29548,43499,60484,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:48,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29571,43541,60557,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:50,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29567,43567,60530,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:52,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29565,43535,60542,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:53,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29606,43603,60604,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:55,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29610,43603,60625,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:56,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29572,43550,60546,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:04:58,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29630,43652,60652,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:05:00,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29603,43616,60603,65535,65535,65535,65535,65535,65535,65535,LED OFF
LED ON,2023/7/20 (Thursday) ,14:05:01,BASIC COUNTS,0.41,0.61,0.84,0.91,0.91,0.91,0.91,0.91,0.91,0.91,RAW VALUES,29623,43610,60613,65535,65535,65535,65535,65535,65535,65535,LED OFF
