LED Status,Date,Time,Type,F1 (415nm),F2 (445nm),F3 (480nm),F4 (515nm),F5 (555nm),F6 (590nm),F7 (630nm),F8 (680nm),Clear (),NIR (),Type,F1 415nm,F2 445nm,F3 480nm,F4 515nm,F5 555nm,F6 590nm,F7 630nm,F8 680nm,Clear,NIR,
LED ON,2023/7/21 (Friday) ,12:15:51,BASIC COUNTS,0.4,0.6,0.83,1.02,1.08,1.21,1.61,1.6,6.4,1.78,RAW VALUES,161,239,331,409,432,485,644,639,2561,713,LED OFF
LED ON,2023/7/21 (Friday) ,12:15:52,BASIC COUNTS,0.4,0.59,0.83,1.02,1.08,1.21,1.61,1.6,6.39,1.78,RAW VALUES,161,238,331,408,432,485,643,639,2560,713,LED OFF
LED ON,2023/7/21 (Friday) ,12:15:54,BASIC COUNTS,0.4,0.59,0.82,1.02,1.08,1.21,1.61,1.59,6.39,1.78,RAW VALUES,161,238,330,407,432,485,643,638,2558,712,LED OFF
LED ON,2023/7/21 (Friday) ,12:15:55,BASIC COUNTS,0.4,0.59,0.82,1.01,1.07,1.2,1.59,1.58,6.33,1.76,RAW VALUES,160,237,328,405,428,480,637,632,2535,705,LED OFF
LED ON,2023/7/21 (Friday) ,12:15:56,BASIC COUNTS,0.39,0.58,0.8,0.99,1.04,1.17,1.55,1.54,6.18,1.72,RAW VALUES,156,232,320,395,417,468,621,616,2472,688,LED OFF
LED ON,2023/7/21 (Friday) ,12:15:57,BASIC COUNTS,0.38,0.57,0.79,0.97,1.03,1.15,1.53,1.52,6.09,1.69,RAW VALUES,154,228,315,389,412,461,612,608,2438,678,LED OFF
LED ON,2023/7/21 (Friday) ,12:15:59,BASIC COUNTS,0.38,0.57,0.79,0.97,1.03,1.15,1.53,1.52,6.08,1.69,RAW VALUES,154,228,315,388,411,461,611,607,2435,675,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:00,BASIC COUNTS,0.38,0.56,0.78,0.96,1.01,1.14,1.51,1.5,6.01,1.67,RAW VALUES,153,226,313,385,406,455,604,599,2406,667,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:01,BASIC COUNTS,0.37,0.55,0.75,0.93,0.99,1.11,1.47,1.45,5.85,1.62,RAW VALUES,148,219,302,372,395,443,587,582,2340,649,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:03,BASIC COUNTS,0.38,0.57,0.79,0.97,1.03,1.15,1.53,1.52,6.1,1.69,RAW VALUES,154,227,315,388,412,462,613,609,2443,678,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:04,BASIC COUNTS,0.39,0.58,0.8,0.99,1.05,1.17,1.56,1.55,6.2,1.72,RAW VALUES,156,232,320,396,419,470,624,619,2483,689,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:05,BASIC COUNTS,0.39,0.59,0.81,1,1.06,1.19,1.58,1.56,6.28,1.74,RAW VALUES,158,235,324,400,424,476,631,626,2513,697,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:06,BASIC COUNTS,0.4,0.59,0.82,1.01,1.07,1.2,1.59,1.58,6.32,1.75,RAW VALUES,160,237,328,404,427,479,636,631,2530,702,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:08,BASIC COUNTS,0.39,0.58,0.8,0.99,1.04,1.17,1.55,1.54,6.19,1.72,RAW VALUES,156,231,321,396,418,469,622,617,2477,689,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:09,BASIC COUNTS,0.39,0.57,0.79,0.98,1.04,1.16,1.54,1.53,6.15,1.71,RAW VALUES,155,230,318,392,415,466,618,613,2462,684,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:10,BASIC COUNTS,0.39,0.57,0.79,0.98,1.04,1.16,1.54,1.53,6.14,1.7,RAW VALUES,155,230,318,392,415,465,617,612,2459,682,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:12,BASIC COUNTS,0.38,0.57,0.79,0.97,1.03,1.16,1.53,1.52,6.11,1.69,RAW VALUES,154,229,317,390,413,463,614,609,2446,678,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:13,BASIC COUNTS,0.38,0.57,0.79,0.97,1.03,1.15,1.52,1.51,6.08,1.68,RAW VALUES,154,227,315,388,411,460,610,606,2433,674,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:14,BASIC COUNTS,0.38,0.57,0.78,0.96,1.02,1.15,1.52,1.51,6.06,1.68,RAW VALUES,153,227,313,386,409,459,608,604,2425,673,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:15,BASIC COUNTS,0.38,0.57,0.79,0.97,1.03,1.15,1.53,1.52,6.11,1.7,RAW VALUES,154,229,316,390,412,462,613,608,2444,679,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:17,BASIC COUNTS,0.39,0.57,0.79,0.98,1.04,1.16,1.54,1.53,6.16,1.71,RAW VALUES,155,230,318,393,416,466,618,613,2465,684,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:18,BASIC COUNTS,0.39,0.57,0.8,0.98,1.04,1.16,1.54,1.53,6.15,1.71,RAW VALUES,156,230,319,393,416,466,618,613,2463,684,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:19,BASIC COUNTS,0.38,0.57,0.79,0.97,1.03,1.15,1.53,1.52,6.1,1.69,RAW VALUES,154,229,316,390,412,462,612,607,2440,677,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:21,BASIC COUNTS,0.38,0.57,0.78,0.96,1.02,1.14,1.51,1.5,6.03,1.67,RAW VALUES,153,227,313,386,408,457,605,600,2415,669,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:22,BASIC COUNTS,0.38,0.56,0.78,0.96,1.01,1.13,1.5,1.49,5.99,1.66,RAW VALUES,152,225,311,383,405,454,601,596,2398,664,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:23,BASIC COUNTS,0.38,0.56,0.77,0.95,1.01,1.13,1.5,1.48,5.97,1.65,RAW VALUES,152,225,310,382,403,452,599,594,2391,661,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:24,BASIC COUNTS,0.38,0.56,0.77,0.95,1,1.13,1.49,1.48,5.96,1.65,RAW VALUES,151,224,309,381,402,451,597,592,2384,659,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:26,BASIC COUNTS,0.38,0.56,0.77,0.95,1,1.13,1.49,1.48,5.96,1.65,RAW VALUES,151,224,309,380,402,451,597,592,2386,660,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:27,BASIC COUNTS,0.38,0.57,0.78,0.96,1.02,1.14,1.52,1.5,6.05,1.68,RAW VALUES,153,227,313,386,409,458,607,602,2423,671,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:28,BASIC COUNTS,0.39,0.58,0.8,0.99,1.05,1.18,1.56,1.55,6.24,1.73,RAW VALUES,157,233,322,397,421,472,626,621,2496,693,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:30,BASIC COUNTS,0.4,0.6,0.83,1.02,1.08,1.21,1.61,1.6,6.42,1.78,RAW VALUES,161,240,331,409,433,486,644,639,2570,714,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:31,BASIC COUNTS,0.41,0.61,0.84,1.03,1.09,1.23,1.63,1.62,6.49,1.8,RAW VALUES,163,243,335,414,438,491,651,647,2597,722,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:32,BASIC COUNTS,0.4,0.6,0.83,1.03,1.09,1.22,1.62,1.6,6.44,1.79,RAW VALUES,162,241,334,411,435,488,647,642,2578,717,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:33,BASIC COUNTS,0.4,0.59,0.81,1,1.06,1.19,1.57,1.56,6.28,1.74,RAW VALUES,159,236,325,401,424,475,630,625,2513,697,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:35,BASIC COUNTS,0.39,0.57,0.79,0.98,1.03,1.15,1.53,1.52,6.1,1.69,RAW VALUES,155,230,317,391,412,462,612,607,2443,677,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:36,BASIC COUNTS,0.38,0.56,0.77,0.95,1,1.12,1.49,1.48,5.95,1.64,RAW VALUES,151,224,309,381,402,450,596,591,2382,658,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:37,BASIC COUNTS,0.37,0.55,0.76,0.93,0.98,1.1,1.46,1.44,5.82,1.6,RAW VALUES,148,220,303,373,393,440,583,578,2329,642,LED OFF
LED ON,2023/7/21 (Friday) ,12:16:38,BASIC COUNTS,0.36,0.54,0.75,0.92,0.97,1.09,1.44,1.43,5.75,1.58,RAW VALUES,146,217,299,368,389,435,576,571,2303,634,LED OFF
