LED Status,Date,Time,Type,F1 (415nm),F2 (445nm),F3 (480nm),F4 (515nm),F5 (555nm),F6 (590nm),F7 (630nm),F8 (680nm),Clear (),NIR (),Type,F1 415nm,F2 445nm,F3 480nm,F4 515nm,F5 555nm,F6 590nm,F7 630nm,F8 680nm,Clear,NIR,
LED ON,2023/7/24 (Monday) ,9:25:32,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:33,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:34,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:35,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:37,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:38,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:39,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:41,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:42,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:43,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
LED ON,2023/7/24 (Monday) ,9:25:44,BASIC COUNTS,0,0,0,0,0,0,0,0,0,0,RAW VALUES,0,0,0,0,0,0,0,0,0,0,LED OFF
