LED Status,Date,Time,Type,F1 (415nm),F2 (445nm),F3 (480nm),F4 (515nm),F5 (555nm),F6 (590nm),F7 (630nm),F8 (680nm),Clear (),NIR (),Type,F1 415nm,F2 445nm,F3 480nm,F4 515nm,F5 555nm,F6 590nm,F7 630nm,F8 680nm,Clear,NIR,
LED ON,2023/7/20 (Thursday) ,14:19:17,BASIC COUNTS,0.02,0.03,0.04,0.04,0.04,0.04,0.05,0.06,0.29,0.1,RAW VALUES,1557,2126,2554,2812,2687,2803,3565,3975,20680,6848,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:19,BASIC COUNTS,0.02,0.03,0.04,0.04,0.04,0.04,0.05,0.06,0.3,0.1,RAW VALUES,1663,2269,2707,2965,2828,2938,3716,4142,21784,7256,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:21,BASIC COUNTS,0.02,0.03,0.04,0.04,0.04,0.04,0.05,0.06,0.3,0.1,RAW VALUES,1689,2303,2749,3001,2856,2956,3738,4150,21867,7210,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:22,BASIC COUNTS,0.02,0.03,0.04,0.04,0.04,0.04,0.05,0.06,0.3,0.1,RAW VALUES,1693,2311,2758,3012,2858,2962,3747,4162,21897,7220,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:24,BASIC COUNTS,0.02,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.29,0.1,RAW VALUES,1623,2199,2610,2839,2732,2815,3527,3877,20948,6918,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:26,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.27,0.09,RAW VALUES,1554,2109,2493,2707,2488,2562,3198,3495,19065,6262,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:27,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.05,0.26,0.09,RAW VALUES,1474,1988,2344,2544,2411,2472,3055,3324,18621,6252,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:29,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1505,2034,2397,2598,2457,2517,3105,3365,18854,6268,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:31,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1515,2049,2416,2614,2461,2517,3107,3358,18837,6226,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:32,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1526,2064,2430,2635,2479,2534,3128,3384,18947,6252,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:34,BASIC COUNTS,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.26,0.09,RAW VALUES,1442,1950,2299,2493,2406,2464,3045,3303,18495,6174,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:36,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.05,0.26,0.09,RAW VALUES,1527,2065,2436,2636,2460,2507,3095,3341,18703,6130,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:37,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1536,2076,2446,2643,2502,2554,3144,3388,18953,6164,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:39,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1538,2078,2449,2650,2495,2547,3137,3381,18916,6160,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:40,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1542,2083,2457,2655,2501,2552,3141,3378,18934,6156,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:42,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1552,2094,2471,2670,2505,2554,3144,3377,18936,6140,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:44,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1543,2088,2460,2656,2505,2551,3141,3375,18911,6122,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:45,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1526,2062,2431,2629,2480,2531,3117,3358,18805,6138,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:47,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1531,2071,2442,2638,2492,2541,3130,3364,18848,6126,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:49,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1537,2077,2449,2647,2477,2528,3115,3354,18780,6126,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:50,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1531,2070,2440,2637,2497,2546,3139,3387,18973,6210,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:52,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.05,0.26,0.09,RAW VALUES,1510,2041,2406,2607,2450,2507,3093,3347,18727,6170,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:54,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.08,RAW VALUES,1523,2055,2421,2623,2474,2524,3107,3341,18755,6106,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:55,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.05,0.26,0.08,RAW VALUES,1516,2048,2414,2609,2466,2512,3086,3314,18604,6010,LED OFF
LED ON,2023/7/20 (Thursday) ,14:19:57,BASIC COUNTS,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.05,0.26,0.09,RAW VALUES,1550,2097,2470,2670,2498,2549,3139,3382,18999,6226,LED OFF
